year,weekofyear,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_specific_humidity_g_per_kg,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm,months,total_cases
1995,47,90.49,299.275714286,299.4,295.14,301.4,297.7,12.7,78.1414285714,90.49,16.5414285714,2.22857142857,27.3142857143,7.314285714289999,32.2,22.8,5.9,11,19
1995,48,20.21,299.452857143,299.55,295.837142857,301.4,298.0,13.69,80.6771428571,20.21,17.2571428571,2.0714285714300003,27.2,7.54285714286,33.3,22.8,13.5,12,34
1995,49,0.0,299.201428571,299.4,294.687142857,300.8,297.6,12.8,76.3328571429,0.0,16.0657142857,2.2571428571400003,27.014285714299998,7.65714285714,31.1,22.2,14.9,12,23
1995,50,0.0,298.461428571,298.578571429,294.731428571,300.3,297.4,23.6,79.9857142857,0.0,16.1057142857,1.84285714286,26.6142857143,7.085714285710001,30.6,22.2,20.9,12,17
1995,51,0.0,298.194285714,298.221428571,293.971428571,300.1,296.5,40.3,77.6371428571,0.0,15.371428571400001,1.7,25.714285714299997,5.85714285714,30.0,22.2,53.9,12,17
1996,1,6.35,297.412857143,297.457142857,294.54,299.5,295.9,57.0,84.13571428569999,6.35,15.888571428599999,1.6571428571399998,25.1857142857,4.84285714286,28.3,21.7,46.5,1,23
1996,2,15.0,298.528571429,298.62857142900003,294.661428571,300.6,296.7,9.32,79.3214285714,15.0,16.0157142857,2.45714285714,26.2571428571,7.64285714286,31.1,21.7,24.6,1,14
1996,3,55.68,297.75285714299997,297.864285714,294.551428571,299.6,295.9,50.3,82.5157142857,55.68,15.9171428571,2.0714285714300003,25.971428571399997,6.885714285710001,31.1,21.7,40.6,1,20
1996,4,60.67,297.422857143,297.48571428599996,293.802857143,299.7,296.1,44.85,80.4771428571,60.67,15.208571428599999,1.94285714286,25.5857142857,5.85714285714,28.9,22.2,47.7,1,13
1996,5,0.0,296.62857142900003,296.757142857,292.04,298.2,295.0,28.6,75.6928571429,0.0,13.65,1.94285714286,24.785714285700003,6.02857142857,28.3,20.0,32.0,1,23
1996,6,0.0,297.30714285700003,297.435714286,292.581428571,299.4,295.7,11.9,74.9614285714,0.0,14.058571428599999,2.15714285714,25.157142857100002,6.81428571429,29.4,21.1,10.8,2,20
1996,7,29.3,297.625714286,297.685714286,293.85,299.9,295.0,15.45,79.66428571430001,29.3,15.238571428599998,2.22857142857,25.3142857143,7.44285714286,31.1,21.1,25.5,2,16
1996,8,7.2,297.88285714299997,298.092857143,293.698571429,300.0,296.1,16.7,77.7828571429,7.2,15.125714285699999,2.72857142857,25.971428571399997,7.714285714289999,31.7,21.1,22.1,2,16
1996,9,177.58,297.598571429,297.707142857,293.731428571,299.6,296.0,15.67,79.19857142859999,177.58,15.128571428599999,2.3,25.5571428571,7.214285714289999,29.4,21.1,4.6,2,23
1996,10,9.96,297.292857143,297.478571429,292.12857142900003,299.6,295.5,3.2,73.06,9.96,13.6957142857,2.52857142857,25.5714285714,7.914285714289999,30.6,20.6,3.3,3,14
1996,11,0.0,297.988571429,298.178571429,293.56142857099996,299.9,296.6,8.6,76.4828571429,0.0,14.9428571429,2.2142857142900003,26.2428571429,7.2,31.1,21.7,12.7,3,15
1996,12,0.0,297.428571429,297.6,293.83428571400003,300.6,295.2,28.0,80.6471428571,0.0,15.235714285699999,2.54285714286,26.2,7.7,32.2,22.2,14.2,3,4
1996,13,0.0,298.18857142900004,298.364285714,293.08428571400003,300.4,296.7,2.8,73.4257142857,0.0,14.5285714286,2.92857142857,26.4,9.02857142857,32.2,20.6,0.5,3,5
1996,14,0.0,297.21,297.407142857,293.321428571,300.3,295.4,28.8,79.02,0.0,14.7271428571,2.55714285714,25.9285714286,6.9,31.1,21.7,21.6,4,5
1996,15,49.18,298.135714286,298.207142857,294.36571428599996,300.8,296.3,27.9,79.77571428569999,49.18,15.751428571400002,2.52857142857,26.228571428600002,7.685714285710001,32.2,21.7,80.5,4,11
1996,16,46.16,297.852857143,298.092857143,293.8,300.7,295.7,24.22,78.3114285714,46.16,15.1857142857,2.3,26.1285714286,6.72857142857,32.2,21.1,8.9,4,11
1996,17,0.0,298.228571429,298.464285714,293.282857143,300.4,297.0,10.9,74.1714285714,0.0,14.7057142857,2.38571428571,26.1285714286,6.4,30.0,22.2,8.2,4,7
1996,18,5.63,298.007142857,298.092857143,293.538571429,299.8,296.6,21.5,76.3942857143,5.63,14.9385714286,1.84285714286,26.014285714299998,6.62857142857,30.0,22.2,25.6,4,4
1996,19,0.0,297.71,297.8,292.91571428599997,299.4,296.3,11.1,74.7928571429,0.0,14.361428571400001,2.17142857143,25.4428571429,6.32857142857,29.4,21.7,10.6,5,6
1996,20,21.7,297.595714286,297.62857142900003,294.451428571,300.1,296.2,68.2,82.84,21.7,15.7971428571,1.71428571429,25.842857142899998,5.54285714286,29.4,22.2,44.8,5,5
1996,21,44.07,298.658571429,298.921428571,295.467142857,300.7,297.4,17.9,82.78,44.07,16.8571428571,2.44285714286,26.728571428600002,6.34285714286,30.6,22.8,0.8,5,2
1996,22,68.06,299.44142857099996,299.592857143,296.237142857,301.8,297.5,21.71,82.7514285714,68.06,17.66,2.8142857142900004,28.1142857143,6.914285714289999,33.3,23.3,9.4,5,4
1996,23,137.06,299.254285714,299.19285714299997,296.005714286,301.4,297.9,24.38,82.36857142859999,137.06,17.3942857143,2.0714285714300003,27.8142857143,7.02857142857,32.2,23.9,2.3,6,2
1996,24,27.82,298.742857143,298.828571429,295.43857142900004,300.6,297.5,43.3,82.2357142857,27.82,16.8,2.02857142857,26.9428571429,5.9857142857099985,31.1,23.3,40.9,6,4
1996,25,47.93,298.49,298.564285714,295.435714286,300.8,297.1,73.7,83.3228571429,47.93,16.81,1.92857142857,26.4428571429,5.8,30.6,22.8,84.6,6,6
1996,26,15.99,299.641428571,299.707142857,296.044285714,301.8,297.6,22.5,80.9071428571,15.99,17.4685714286,2.24285714286,27.6857142857,5.92857142857,32.8,23.3,19.3,6,6
1996,27,6.01,299.581428571,299.685714286,295.83428571400003,301.5,297.5,23.9,80.0614285714,6.01,17.211428571400006,1.97142857143,27.9428571429,6.37142857143,32.2,24.4,5.9,7,4
1996,28,24.35,299.734285714,299.835714286,296.341428571,302.0,297.9,35.23,81.83571428569999,24.35,17.7642857143,2.24285714286,28.014285714299998,6.37142857143,32.8,23.3,43.5,7,6
1996,29,97.22,299.018571429,299.064285714,296.124285714,301.4,297.1,123.2,84.3228571429,97.22,17.538571428599994,2.24285714286,27.271428571399998,5.62857142857,31.1,23.9,53.6,7,11
1996,30,14.89,299.714285714,299.964285714,295.794285714,302.0,298.0,15.8,79.19857142859999,14.89,17.1457142857,2.32857142857,27.514285714299998,5.47142857143,31.1,23.9,9.9,7,16
1996,31,41.78,299.39428571400003,299.457142857,296.03,301.4,297.5,39.1,81.91,41.78,17.39,2.2,27.1714285714,5.15714285714,30.0,23.9,79.3,7,9
1996,32,34.04,299.137142857,299.12142857099997,296.408571429,300.7,297.7,67.71,85.01,34.04,17.81,1.7,27.6714285714,5.34285714286,30.6,24.4,31.9,8,12
1996,33,19.92,299.651428571,299.792857143,296.078571429,301.8,298.1,29.2,80.9357142857,19.92,17.48,2.61428571429,28.014285714299998,6.12857142857,31.7,22.8,14.3,8,13
1996,34,110.91,298.984285714,299.042857143,296.12857142900003,300.7,297.6,68.7,84.3442857143,110.91,17.5228571429,1.97142857143,26.785714285700003,6.62857142857,31.1,22.8,80.6,8,27
1996,35,15.74,299.945714286,300.035714286,295.98571428599996,302.4,298.0,33.7,79.2728571429,15.74,17.4228571429,2.55714285714,27.7571428571,6.21428571429,33.3,23.9,22.6,8,21
1996,36,10.59,300.372857143,300.742857143,296.911428571,303.3,298.6,21.95,81.54,10.59,18.4857142857,3.45714285714,28.485714285700002,5.87142857143,33.3,23.3,35.1,9,19
1996,37,63.31,299.802857143,299.885714286,296.452857143,301.5,297.8,89.24,81.9857142857,63.31,17.97,1.8,27.9428571429,6.5142857142900015,32.8,23.3,51.1,9,17
1996,38,243.55,299.482857143,299.44285714299997,296.88,301.3,297.6,151.7,85.69,243.55,18.407142857100002,1.82857142857,27.0428571429,5.82857142857,31.7,22.8,305.9,9,24
1996,39,59.12,300.32,300.44285714299997,297.092857143,302.3,299.1,19.32,82.6385714286,59.12,18.595714285699998,1.88571428571,27.8714285714,6.35714285714,32.8,23.9,7.3,9,27
1996,40,27.58,300.018571429,300.207142857,296.09,302.4,298.6,27.2,79.1771428571,27.58,17.5214285714,2.1,27.4142857143,5.88571428571,31.1,23.9,20.9,9,30
1996,41,28.18,299.962857143,300.114285714,296.46,302.3,298.1,23.54,81.26,28.18,17.9414285714,2.54285714286,27.285714285700003,6.24285714286,31.7,23.3,17.6,10,29
1996,42,4.62,299.804285714,299.842857143,296.048571429,301.8,298.2,23.7,79.9571428571,4.62,17.4857142857,2.17142857143,27.5714285714,6.6428571428600005,31.7,23.3,8.9,10,25
1996,43,17.37,300.344285714,300.464285714,296.717142857,302.1,298.7,7.1,80.7342857143,17.37,18.23,2.64285714286,29.0428571429,7.385714285710001,33.9,24.4,6.6,10,35
1996,44,16.06,299.25142857099996,299.342857143,295.72,302.3,297.7,65.2,81.13,16.06,17.1442857143,2.08571428571,27.0428571429,6.1,31.1,21.7,28.9,10,33
1996,45,51.59,299.168571429,299.23571428599996,296.26,301.5,297.5,59.22,84.1114285714,51.59,17.7014285714,2.04285714286,26.842857142899998,6.28571428571,31.1,22.2,35.6,11,30
1996,46,34.32,298.245714286,298.214285714,295.265714286,299.7,296.8,219.9,83.64,34.32,16.6771428571,1.8,26.157142857100002,6.02857142857,30.0,22.2,25.0,11,29
1996,47,42.76,298.477142857,298.55714285700003,295.43857142900004,300.5,296.8,113.55,83.3971428571,42.76,16.842857142899998,1.6,25.8714285714,5.6,29.4,22.2,88.3,11,31
1996,48,65.18,298.197142857,298.421428571,295.667142857,300.5,296.6,49.0,86.07142857139999,65.18,17.128571428599994,2.04285714286,25.6142857143,4.58571428571,28.3,22.8,39.5,11,29
1996,49,0.0,297.642857143,297.678571429,292.94142857099996,299.7,295.6,20.57,75.2928571429,0.0,14.458571428599999,1.9,25.014285714299998,5.05714285714,28.3,21.7,19.6,12,22
1996,50,0.0,297.827142857,297.978571429,292.662857143,300.6,295.2,3.8,73.2528571429,0.0,14.2457142857,2.75714285714,24.8,6.57142857143,30.0,20.6,3.1,12,27
1996,51,0.0,296.635714286,296.771428571,292.787142857,299.1,295.6,40.7,79.3728571429,0.0,14.3328571429,1.82857142857,24.9571428571,4.7,28.9,21.1,25.4,12,24
1996,52,0.0,297.031428571,297.114285714,291.424285714,299.0,294.5,3.93,71.0628571429,0.0,13.1528571429,2.48571428571,24.514285714299998,5.78571428571,27.8,19.4,4.0,12,26
1997,1,0.0,299.67714285700004,299.821428571,295.01428571400004,301.5,297.7,3.24,75.6785714286,0.0,16.3771428571,2.3571428571400004,26.6285714286,7.714285714289999,31.7,21.7,0.5,1,29
1997,2,0.0,297.18857142900004,297.428571429,293.55857142900004,299.2,295.6,24.14,80.3,0.0,14.9671428571,2.37142857143,24.6714285714,5.6428571428600005,27.8,21.1,29.0,1,22
1997,3,0.0,297.56857142900003,297.664285714,292.797142857,299.4,296.1,7.79,74.94,0.0,14.2785714286,2.24285714286,24.3857142857,6.65714285714,28.9,19.4,0.6,1,33
1997,4,6.65,297.48571428599996,297.742857143,293.787142857,300.9,295.2,23.5,80.0928571429,6.65,15.1742857143,3.14285714286,24.9,6.42857142857,28.9,21.1,2.0,1,24
1997,5,66.05,296.741428571,296.842857143,293.532857143,298.9,295.3,81.3,82.3885714286,66.05,14.898571428599999,1.82857142857,24.6285714286,4.68571428571,28.3,21.1,58.9,1,30
1997,6,53.52,297.27,297.407142857,292.575714286,299.1,295.8,14.3,75.0757142857,53.52,14.058571428599999,2.0714285714300003,23.7,6.1,27.8,19.4,49.5,2,20
1997,7,24.98,297.12,297.292857143,293.637142857,298.8,295.7,50.58,80.9471428571,24.98,15.0171428571,1.7,24.5714285714,5.7,27.8,21.1,25.4,2,17
1997,8,0.0,297.587142857,297.714285714,293.221428571,299.2,296.2,15.14,76.7128571429,0.0,14.614285714300001,2.05714285714,24.6857142857,6.27142857143,28.3,21.1,22.9,2,24
1997,9,0.0,297.26428571400004,297.357142857,292.472857143,298.8,295.7,15.1,74.63142857140001,0.0,13.931428571400001,2.17142857143,24.471428571399997,5.54285714286,27.8,21.1,30.0,2,28
1997,10,0.0,297.292857143,297.392857143,292.41,299.0,295.5,9.5,74.2557142857,0.0,13.885714285699999,2.2142857142900003,24.5714285714,4.985714285709999,27.8,21.1,15.5,3,18
1997,11,0.0,297.138571429,297.35,292.495714286,299.3,295.8,14.3,75.3728571429,0.0,13.9771428571,2.15714285714,24.3571428571,5.78571428571,27.8,21.1,13.8,3,13
1997,12,0.0,297.078571429,297.221428571,292.767142857,299.1,296.0,17.92,76.9042857143,0.0,14.222857142899999,1.9,24.7428571429,6.58571428571,28.9,21.1,15.2,3,9
1997,13,0.0,297.721428571,297.921428571,292.758571429,300.6,295.7,7.0,74.11857142859999,0.0,14.2271428571,3.4428571428600003,25.3142857143,8.07142857143,31.1,20.6,1.5,3,14
1997,14,0.0,297.69285714299997,297.857142857,292.775714286,299.9,295.5,5.9,74.2057142857,0.0,14.2314285714,2.68571428571,25.0857142857,7.45714285714,29.4,20.6,2.9,4,11
1997,15,6.65,296.595714286,296.635714286,291.842857143,300.7,294.3,18.73,74.85,6.65,13.4928571429,2.38571428571,25.3571428571,5.61428571429,31.1,21.7,0.6,4,11
1997,16,0.0,297.178571429,297.464285714,291.674285714,299.6,295.1,7.5,71.55857142859999,0.0,13.35,2.78571428571,25.9,7.92857142857,31.7,20.0,0.8,4,19
1997,17,0.0,298.821428571,299.05,294.098571429,301.7,296.7,16.2,75.4171428571,0.0,15.501428571400002,3.84285714286,27.6714285714,9.614285714289998,34.4,21.1,0.0,4,10
1997,18,5.73,299.20428571400004,299.385714286,294.82,301.7,296.7,4.0,76.9528571429,5.73,16.17,3.45714285714,27.771428571399998,8.27142857143,33.9,22.8,0.5,4,8
1997,19,0.0,299.35,299.507142857,294.727142857,301.1,297.8,1.5,75.8785714286,0.0,16.0785714286,2.7,27.9285714286,8.42857142857,33.9,23.3,0.3,5,8
1997,20,33.03,298.85,298.98571428599996,294.798571429,301.4,297.1,27.3,78.5371428571,33.03,16.1442857143,2.54285714286,27.5714285714,8.67142857143,32.8,22.2,12.6,5,9
1997,21,0.0,299.241428571,299.385714286,294.661428571,301.1,297.8,10.1,75.9828571429,0.0,15.9971428571,2.42857142857,27.5857142857,7.085714285710001,32.2,23.9,12.9,5,3
1997,22,64.1,299.281428571,299.435714286,295.262857143,301.4,297.7,10.5,78.7114285714,64.1,16.66,2.67142857143,27.3142857143,7.02857142857,31.7,22.8,30.5,5,7
1997,23,118.35,298.995714286,299.042857143,295.978571429,300.6,297.9,41.7,83.4857142857,118.35,17.3685714286,1.97142857143,27.271428571399998,7.07142857143,32.8,22.2,31.3,6,14
1997,24,0.0,300.00142857099996,300.26428571400004,296.174285714,302.3,298.2,9.9,79.7457142857,0.0,17.62,2.87142857143,28.6,7.0,32.8,23.9,0.3,6,4
1997,25,2.43,300.36714285700003,300.6,296.411428571,302.6,298.0,7.8,79.36428571430001,2.43,17.8471428571,2.91428571429,29.014285714299998,7.514285714289999,33.9,23.9,0.5,6,9
1997,26,34.69,300.044285714,300.092857143,296.32285714299996,302.0,298.4,23.4,80.2457142857,34.69,17.7328571429,2.18571428571,28.657142857100002,6.68571428571,32.8,23.9,18.6,6,14
1997,27,38.84,300.29571428599996,300.51428571400004,296.238571429,302.3,298.3,24.3,78.6385714286,38.84,17.6357142857,2.91428571429,28.4142857143,6.42857142857,32.2,24.4,4.1,7,7
1997,28,5.87,300.488571429,300.642857143,296.41571428599997,302.3,299.0,21.3,78.62,5.87,17.845714285699998,2.42857142857,29.014285714299998,7.54285714286,33.9,23.9,8.7,7,9
1997,29,24.42,300.094285714,300.171428571,296.511428571,302.2,298.1,35.4,80.9171428571,24.42,17.948571428599998,2.54285714286,28.6142857143,6.74285714286,32.8,24.4,40.9,7,3
1997,30,41.34,299.958571429,299.94285714299997,296.602857143,302.7,298.2,73.74,82.1328571429,41.34,18.0457142857,1.77142857143,27.9,6.28571428571,31.7,23.3,51.2,7,3
1997,31,29.9,300.11714285700003,300.214285714,296.215714286,302.4,297.8,33.6,79.4542857143,29.9,17.6171428571,2.74285714286,27.8285714286,6.6,31.7,22.8,16.3,7,14
1997,32,19.57,300.294285714,300.414285714,296.73571428599996,302.5,297.8,28.6,81.1042857143,19.57,18.18,2.51428571429,28.6428571429,5.94285714286,32.2,25.0,5.2,8,12
1997,33,57.65,299.84,299.992857143,296.57285714299996,301.9,298.1,42.79,82.3928571429,57.65,17.9885714286,2.47142857143,28.285714285700003,6.61428571429,32.8,23.9,53.4,8,10
1997,34,20.35,299.761428571,299.8,296.658571429,301.8,298.2,45.7,83.28,20.35,18.0914285714,2.02857142857,28.4142857143,6.5142857142900015,32.2,24.4,52.3,8,21
1997,35,94.72,300.265714286,300.335714286,296.70428571400004,302.5,298.8,35.9,81.1428571429,94.72,18.182857142899998,2.1,27.985714285700002,6.44285714286,32.2,22.8,50.0,8,26
1997,36,8.83,300.138571429,300.12142857099997,296.804285714,302.0,298.5,35.9,82.22,8.83,18.3085714286,2.0714285714300003,28.728571428600002,6.58571428571,32.8,25.0,17.0,9,47
1997,37,11.47,300.548571429,300.721428571,297.414285714,302.6,298.9,46.4,83.16428571430001,11.47,19.0442857143,2.58571428571,28.9571428571,6.12857142857,32.8,24.4,15.8,9,42
1997,38,86.14,300.682857143,300.80714285700003,297.24714285700003,303.6,299.0,36.89,81.80857142859999,86.14,18.8285714286,2.58571428571,28.9,6.67142857143,34.4,25.0,18.1,9,31
1997,39,13.18,300.42,300.51428571400004,296.385714286,302.6,298.0,39.6,78.78,13.18,17.8285714286,2.4,28.4,6.74285714286,32.2,23.9,25.4,9,34
1997,40,46.15,300.13285714299997,300.207142857,297.268571429,302.6,298.7,39.0,84.4371428571,46.15,18.814285714300002,2.12857142857,27.5857142857,6.75714285714,32.2,21.7,31.2,10,33
1997,41,70.29,300.564285714,300.73571428599996,296.787142857,303.2,298.5,26.0,80.08428571430001,70.29,18.31,2.64285714286,28.5,7.3,33.3,23.3,44.4,10,52
1997,42,99.33,299.478571429,299.435714286,296.435714286,302.9,297.6,182.0,83.5757142857,99.33,17.9271428571,1.84285714286,27.3571428571,6.42857142857,31.1,22.8,6.3,10,56
1997,43,80.85,299.608571429,299.842857143,296.304285714,302.3,296.4,27.34,82.2342857143,80.85,17.8185714286,3.34285714286,27.7,5.88571428571,32.8,23.9,8.7,10,70
1997,44,0.78,300.38142857099996,300.55,296.101428571,302.3,298.1,7.27,77.5328571429,0.78,17.551428571400002,2.7,28.3857142857,5.81428571429,32.8,24.4,0.0,10,112
1997,45,2.08,300.031428571,300.092857143,295.695714286,301.9,298.6,9.5,77.3071428571,2.08,17.095714285699998,2.04285714286,27.7428571429,6.11428571429,31.1,23.9,27.1,11,70
1997,46,18.83,299.687142857,299.792857143,295.345714286,302.6,297.9,9.0,77.1628571429,18.83,16.7642857143,2.24285714286,27.342857142899998,7.4,32.8,22.8,34.6,11,47
1997,47,50.55,299.491428571,299.528571429,296.312857143,301.8,298.0,40.5,82.7657142857,50.55,17.7385714286,1.8,27.3285714286,6.0,31.1,23.9,6.1,11,48
1997,48,4.76,299.62,299.7,296.337142857,301.9,297.9,42.9,82.27,4.76,17.7714285714,2.2,27.2571428571,5.67142857143,30.6,23.9,81.8,11,49
1997,49,3.01,299.455714286,299.507142857,295.575714286,301.3,298.2,14.7,79.3957142857,3.01,17.0014285714,1.87142857143,26.6714285714,6.61428571429,31.7,23.3,39.9,12,66
1997,50,0.0,300.13285714299997,300.35,295.152857143,302.0,298.8,0.3,74.2814285714,0.0,16.53,2.67142857143,26.7571428571,8.25714285714,32.2,21.7,0.0,12,56
1997,51,0.0,299.638571429,299.664285714,294.79571428599996,301.6,298.1,3.9,74.7957142857,0.0,16.1457142857,2.47142857143,26.5714285714,7.3,32.2,22.2,1.5,12,61
1997,52,22.52,299.214285714,299.285714286,295.351428571,301.7,297.6,16.3,79.47,22.52,16.7042857143,2.5714285714300003,26.714285714299997,7.57142857143,31.7,22.2,17.3,12,67
1998,1,0.03067198395729065,295.3310546875,296.0884094238281,289.8836364746094,300.03863525390625,294.5505676269531,-1.5063421726226809,68.77996063232422,0.03067198395729065,12.030329704284668,4.2264933586120605,23.79723358154297,6.9219841957092285,29.13772010803223,18.73198127746582,6.155243396759032,1,64
1998,2,10.59,298.827142857,298.992857143,295.03,300.7,297.2,44.4,79.63142857140001,10.59,16.3628571429,2.15714285714,26.3571428571,6.1428571428600005,31.7,22.8,33.3,1,68
1998,3,106.97,297.612857143,297.685714286,294.852857143,300.2,296.4,53.2,84.69428571430001,106.97,16.2085714286,1.88571428571,24.8857142857,5.85714285714,29.4,20.6,152.4,1,49
1998,4,0.0,298.611428571,298.8,294.51,300.6,296.8,8.4,78.1828571429,0.0,15.8814285714,2.4,25.6142857143,6.4857142857099985,29.4,21.1,4.8,1,50
1998,5,7.72,298.694285714,298.857142857,294.19,300.6,297.0,16.3,76.2614285714,7.72,15.5614285714,2.34285714286,26.5428571429,7.25714285714,31.1,22.2,1.3,1,56
1998,6,0.0,298.578571429,298.80714285700003,293.971428571,301.3,296.6,8.6,75.7771428571,0.0,15.361428571400001,3.27142857143,26.5857142857,8.114285714289997,31.7,21.1,0.0,2,75
1998,7,142.6,299.05857142900004,299.25,295.62857142900003,302.2,296.7,18.5,81.6128571429,142.6,17.088571428599998,2.95714285714,27.2571428571,6.9,32.2,22.8,79.2,2,63
1998,8,0.0,297.59,297.835714286,291.901428571,300.2,296.2,3.1,70.7014285714,0.0,13.5128571429,2.24285714286,24.4142857143,6.08571428571,28.9,20.0,8.7,2,62
1998,9,0.0,298.892857143,299.12857142900003,294.114285714,300.6,297.8,1.1,75.0157142857,0.0,15.4771428571,2.28571428571,26.271428571399998,7.94285714286,31.1,21.1,6.4,2,41
1998,10,0.0,297.655714286,297.792857143,293.5,301.1,295.0,10.3,77.9242857143,0.0,14.9357142857,2.84285714286,25.6142857143,7.25714285714,32.2,21.1,7.0,3,50
1998,11,0.0,298.278571429,298.385714286,294.697142857,301.2,295.7,42.78,80.7785714286,0.0,16.0814285714,2.22857142857,25.8142857143,6.9,32.2,21.1,15.1,3,34
1998,12,0.0,298.17571428599996,298.37142857099997,292.907142857,300.4,296.2,0.6,72.6428571429,0.0,14.367142857100001,2.51428571429,24.8857142857,7.014285714289999,28.9,20.6,27.7,3,31
1998,13,0.0,298.50285714299997,298.664285714,294.098571429,300.7,296.5,21.0,76.6757142857,0.0,15.48,2.55714285714,26.228571428600002,6.9,31.1,22.2,16.5,3,38
1998,14,72.98,298.044285714,298.19285714299997,294.62857142900003,301.1,296.5,41.2,81.4057142857,72.98,15.998571428599998,2.52857142857,25.714285714299997,6.2,31.7,21.7,15.5,4,30
1998,15,12.01,297.87142857099997,298.2,294.215714286,300.8,295.6,19.0,80.19,12.01,15.635714285699999,3.0,26.028571428600006,6.35714285714,31.7,21.7,10.7,4,32
1998,16,0.0,298.472857143,298.578571429,294.97,300.7,296.5,23.9,81.1457142857,0.0,16.4028571429,2.15714285714,26.9285714286,6.11428571429,33.9,22.2,7.9,4,26
1998,17,22.22,297.73571428599996,297.792857143,293.542857143,299.8,296.2,24.3,77.7128571429,22.22,15.014285714300001,2.15714285714,25.6,5.85714285714,29.4,21.7,73.4,4,30
1998,18,71.64,299.565714286,299.835714286,295.83428571400003,301.5,298.2,11.7,80.0728571429,71.64,17.231428571400002,2.3571428571400004,26.8714285714,6.9,31.1,22.8,16.3,4,36
1998,19,0.0,299.13285714299997,299.292857143,294.827142857,301.3,297.7,17.6,77.3314285714,0.0,16.2214285714,2.18571428571,26.785714285700003,6.2,31.1,22.2,6.9,5,35
1998,20,55.76,299.2,299.4,295.11,302.9,296.6,10.3,78.4014285714,55.76,16.502857142899998,3.62857142857,27.1428571429,7.014285714289999,33.9,22.2,7.1,5,46
1998,21,56.4,300.02428571400003,300.085714286,297.062857143,302.9,297.8,53.7,84.0714285714,56.4,18.6142857143,2.82857142857,27.9142857143,6.97142857143,34.4,23.3,59.1,5,48
1998,22,15.86,299.842857143,299.935714286,297.02,302.3,298.4,59.4,84.63571428569999,15.86,18.5114285714,2.18571428571,27.971428571399997,5.65714285714,31.1,24.4,13.8,5,44
1998,23,8.19,299.61857142900004,299.80714285700003,296.351428571,301.4,298.1,35.8,82.46,8.19,17.7657142857,2.32857142857,27.8571428571,6.2,32.2,23.9,10.5,6,51
1998,24,86.21,300.757142857,300.842857143,297.451428571,302.7,299.2,20.7,82.30571428569999,86.21,18.9914285714,2.42857142857,28.4285714286,6.985714285710001,32.8,23.9,38.6,6,59
1998,25,49.52,300.517142857,300.564285714,296.435714286,303.0,298.9,15.4,78.53,49.52,17.8542857143,2.38571428571,28.1,6.52857142857,32.8,23.9,23.4,6,71
1998,26,72.08,299.944285714,299.95,296.995714286,302.3,298.3,71.33,84.02571428569999,72.08,18.47,2.3571428571400004,28.214285714299997,6.74285714286,32.2,23.9,20.6,6,102
1998,27,20.06,300.595714286,300.721428571,296.847142857,302.7,299.0,33.31,80.08571428569999,20.06,18.2785714286,2.3,28.6142857143,5.85714285714,32.2,25.0,0.0,7,128
1998,28,54.05,300.452857143,300.435714286,296.924285714,302.9,298.5,45.31,81.29,54.05,18.391428571400002,2.3,28.3857142857,6.74285714286,32.8,22.8,11.7,7,127
1998,29,10.42,300.337142857,300.457142857,296.288571429,302.8,298.1,30.86,78.99,10.42,17.7157142857,2.7142857142900003,28.3857142857,7.07142857143,33.3,23.9,62.5,7,150
1998,30,68.74,299.82285714299996,299.885714286,296.50285714299997,302.2,298.1,93.68,82.2128571429,68.74,17.9457142857,1.88571428571,27.5571428571,6.68571428571,31.7,23.9,81.9,7,191
1998,31,16.03,300.06142857099996,300.035714286,297.038571429,302.0,298.5,107.87,83.7428571429,16.03,18.5471428571,2.04285714286,28.271428571399998,5.72857142857,31.7,23.9,20.5,7,256
1998,32,25.79,300.662857143,300.885714286,297.127142857,303.2,298.6,27.7,81.2171428571,25.79,18.6314285714,2.91428571429,28.4571428571,6.18571428571,32.2,24.4,6.2,8,329
1998,33,38.44,300.668571429,300.62142857099997,297.457142857,303.1,298.9,55.9,82.8,38.44,19.0157142857,2.27142857143,29.0714285714,6.34285714286,32.8,24.4,3.8,8,263
1998,34,24.34,300.36714285700003,300.35,297.467142857,303.0,298.9,63.2,84.2028571429,24.34,19.01,1.72857142857,29.214285714299997,6.41428571429,32.8,25.0,20.4,8,220
1998,35,96.58,300.468571429,300.578571429,297.401428571,303.1,298.7,98.3,83.45,96.58,19.0271428571,2.67142857143,28.0428571429,6.82857142857,33.9,23.3,146.4,8,204
1998,36,47.74,300.687142857,300.707142857,297.328571429,303.4,298.4,52.5,82.1928571429,47.74,18.9085714286,2.9,28.7571428571,7.12857142857,33.9,22.8,27.4,9,181
1998,37,72.73,300.147142857,300.2,297.16,302.0,298.7,73.6,84.0028571429,72.73,18.724285714300002,2.02857142857,28.3285714286,6.84285714286,32.2,24.4,61.3,9,99
